,2030,2030,2030
,reference,reference,reference
time_index,NENGREST,NENG_CT,NENG_ME
496,12837,5374,1486
497,13101,5520,1487
498,13330,5565,1564
499,14052,5888,1620
500,14151,5947,1580
501,13864,5856,1520
502,13626,5790,1467
503,13363,5690,1348
504,12786,5481,1252
505,11931,5100,1154
506,11407,4934,1084
507,11132,4841,1062
508,11079,4852,1058
509,11055,4868,1035
510,11184,4951,1044
511,11304,5131,1069
512,10851,4789,1107
513,9621,4607,1125
514,10172,4815,1238
515,10908,4588,1302
516,10993,4657,1358
517,11064,4577,1359
518,10644,4137,1312
519,10908,4527,1356
520,11397,4507,1411
521,11934,4938,1421
522,12315,5099,1514
523,13163,5501,1590
524,13385,5630,1565
525,13415,5605,1511
526,13214,5599,1432
527,12681,5388,1304
528,11985,5117,1193
529,10313,4226,1125
530,9793,3983,1060
531,9527,3883,1029
532,9417,3854,1013
533,9548,3918,1013
534,9971,4094,1061
535,12226,5045,1160
536,14632,6413,1280
537,15076,6357,1371
538,14201,5800,1400
539,13334,5564,1411
540,12922,5301,1445
541,12445,5226,1450
542,12572,5108,1451
543,12781,4940,1452
544,12892,5008,1449
545,13490,5316,1459
546,14576,5795,1530
547,15966,6460,1580
548,16202,6675,1526
549,16010,6649,1459
550,12236,4860,1435
551,10957,4310,1311
552,10026,3978,1187
553,8718,3303,1098
554,8147,3075,1049
555,7779,2938,1001
556,7627,2888,976
557,7602,2887,971
558,7938,3024,1017
559,9634,3754,1095
560,10951,4335,1194
561,9887,4057,1228
562,9422,3772,1271
563,9238,3617,1272
564,9038,3517,1299
565,8680,3377,1298
566,7851,3081,1248
567,8256,3395,1271
568,9897,3818,1353
569,10844,4061,1367
570,11720,4384,1456
571,12935,4935,1551
572,13133,5139,1513
573,13138,5211,1456
574,10897,4217,1423
575,9964,3858,1292
576,9177,3553,1187
577,8678,3365,1074
578,8171,3163,1013
579,7932,3078,976
580,7882,3077,959
581,7947,3101,966
582,8372,3290,1003
583,10232,4187,1087
584,11906,5397,1198
585,11437,5362,1248
586,11194,4950,1288
587,11156,4531,1289
588,10592,4292,1313
589,10548,4026,1315
590,9697,3519,1257
591,10508,3587,1268
592,11675,4010,1349
593,12379,4474,1384
594,13223,4854,1474
595,14823,5625,1590
596,15188,5933,1563
597,15169,6004,1514
598,11962,4595,1483
599,10877,4162,1355
600,10006,3855,1235
601,9218,3564,1117
602,8701,3380,1054
603,8427,3304,1025
604,8331,3273,1019
605,8362,3294,1016
606,8777,3461,1068
607,10750,4417,1140
608,12632,5495,1246
609,12187,5316,1291
610,11418,4899,1303
611,11011,4665,1292
612,10909,4656,1309
613,10696,4470,1279
614,10383,4369,1244
615,11090,4418,1277
616,11595,4464,1355
617,12227,4688,1366
618,13192,5098,1458
619,14629,5717,1548
620,14908,5950,1513
621,14949,6011,1450
622,11762,4554,1431
623,10684,4108,1316
624,9849,3793,1203
625,8989,3414,1098
626,8448,3194,1040
627,8123,3081,1000
628,8007,3037,999
629,7979,3025,980
630,8307,3176,1030
631,10129,4005,1108
632,12461,4981,1230
633,12656,5035,1338
634,11943,4753,1403
635,11738,4582,1424
636,11616,4462,1459
637,11498,4354,1498
638,11407,4224,1494
639,11339,3959,1469
640,11467,4014,1465
641,11949,4394,1457
642,12702,4690,1515
643,13583,5100,1551
644,13679,5254,1502
645,13576,5286,1432
646,10984,4156,1396
647,10178,3844,1302
648,9556,3633,1188
649,9210,3553,1078
650,8634,3332,1007
651,8352,3238,965
652,8232,3214,944
653,8201,3243,943
654,8427,3383,964
655,8832,3653,994
656,7966,3656,1006
657,8366,3556,1070
658,8415,3786,1157
659,8610,3515,1229
660,8356,3495,1250
661,8101,3332,1254
662,7218,3122,1196
663,7362,3263,1219
664,8584,3361,1265
665,9432,3558,1272
666,9834,3668,1365
667,10698,3986,1509
668,10890,4111,1496
669,10666,4059,1438
670,10450,4007,1360
671,10154,3918,1242
672,9653,3754,1152
673,9036,3616,1061
674,8543,3430,993
675,8275,3348,975
676,8155,3312,960
677,8156,3337,945
678,8293,3398,961
679,8362,3481,972
680,7349,3218,970
681,6649,2975,1004
682,7117,3088,1126
683,7629,3275,1192
684,7775,3342,1223
685,8053,3296,1223
686,7142,3045,1178
687,7205,2965,1216
688,8563,3259,1295
689,9540,3624,1325
690,10047,3818,1433
691,11216,4301,1591
692,11554,4501,1572
693,11404,4461,1507
694,11130,4382,1417
695,10640,4212,1285
696,9948,3954,1169
697,9013,3548,1088
698,8560,3369,1024
699,8328,3293,1004
700,8262,3280,1000
701,8357,3338,1005
702,8795,3536,1060
703,10946,4526,1141
704,13646,5575,1289
705,12656,5217,1317
706,11325,4788,1311
707,11097,4774,1304
708,10834,4482,1323
709,10783,4281,1301
710,10425,4030,1235
711,10337,4052,1241
712,11041,4037,1330
713,12529,4596,1398
714,13471,4996,1478
715,15239,5816,1585
716,15794,6221,1566
717,15825,6333,1506
718,12298,4807,1501
719,11151,4337,1371
720,10302,4019,1253
721,9527,3629,1141
722,9011,3415,1089
723,8726,3304,1054
724,8638,3278,1026
725,8698,3279,1004
726,9082,3441,1052
727,11199,4322,1146
728,13846,5143,1278
729,13962,4770,1355
730,12857,4426,1370
731,12014,4114,1365
732,11028,3896,1386
733,10161,3664,1395
734,9100,3246,1408
735,9832,3271,1435
736,10724,3682,1438
737,11644,4125,1421
738,12456,4384,1480
739,14045,4996,1560
740,14542,5289,1516
741,14569,5340,1457
742,11532,4197,1447
743,10479,3813,1316
744,9609,3500,1194
745,8837,3104,1093
746,8308,2889,1037
747,8016,2804,1004
748,7910,2780,989
749,7932,2790,988
750,8298,2926,1038
751,10242,3668,1131
752,12549,4268,1257
753,12331,4066,1365
754,11118,3855,1355
755,11220,3577,1373
756,11102,3650,1368
757,10616,3269,1426
758,8474,2937,1339
759,8734,2983,1296
760,9929,3400,1370
761,11119,3847,1393
762,11861,4079,1446
763,13189,4586,1545
764,13592,4828,1520
765,13639,4905,1462
766,11057,3999,1450
767,10089,3654,1323
768,9256,3343,1201
769,8609,3187,1083
770,8088,2995,1013
771,7838,2924,977
772,7760,2919,958
773,7791,2946,958
774,8182,3141,1011
775,10138,4076,1099
776,12118,5147,1252
777,12442,5098,1321
778,11881,4895,1336
779,11972,4577,1343
780,11769,4420,1379
781,11699,4178,1382
782,11618,4032,1360
783,11737,4253,1361
784,12069,4326,1394
785,12748,4566,1401
786,13689,4972,1457
787,14827,5560,1541
788,15130,5820,1517
789,15177,5899,1476
790,11970,4537,1471
791,10930,4136,1353
792,10096,3832,1243
793,9718,3794,1140
794,9183,3592,1071
795,8910,3503,1042
796,8858,3516,1034
797,8972,3606,1030
798,9394,3808,1084
799,11278,4772,1162
800,13076,5790,1265
801,12537,5553,1304
802,11979,5143,1304
803,11612,4851,1301
804,11431,4639,1310
805,10905,4357,1301
806,9714,3880,1228
807,9886,3819,1239
808,11293,4163,1315
809,12778,4720,1352
810,13631,5064,1395
811,15215,5816,1478
812,15711,6176,1448
813,15698,6240,1406
814,11996,4645,1420
815,11041,4275,1328
816,10422,4072,1239
817,9761,3749,1099
818,9124,3501,1026
819,8816,3394,990
820,8673,3350,966
821,8647,3367,955
822,8851,3473,981
823,9103,3743,1002
824,8328,3646,1078
825,8373,3406,1168
826,9101,3471,1196
827,8855,3552,1240
828,8993,3590,1261
829,8811,3483,1239
830,7809,3196,1163
831,8183,3198,1160
832,8785,3345,1254
833,10092,3693,1317
834,10405,3819,1392
835,11385,4184,1532
836,11759,4350,1537
837,11631,4305,1486
838,11456,4241,1424
839,11243,4180,1287
840,10758,4030,1197
841,10437,4077,1097
842,9951,3875,1036
843,9740,3824,1003
844,9730,3849,982
845,9727,3827,977
846,9825,3868,991
847,9721,3940,1007
848,8483,3677,1022
849,7887,3357,1082
850,8264,3500,1198
851,8639,3592,1254
852,8765,3568,1282
853,8563,3493,1277
854,7613,3068,1212
855,7727,3010,1210
856,9175,3357,1293
857,10624,3836,1362
858,11015,4031,1439
859,12107,4523,1564
860,12146,4676,1505
861,11660,4535,1412
862,11540,4515,1362
863,11274,4464,1253
864,11142,4458,1195
865,9744,3905,1098
866,9211,3731,1033
867,8953,3674,1002
868,8882,3675,985
869,9009,3753,980
870,9415,3947,1022
871,11234,4912,1101
872,12816,5891,1199
873,12180,5490,1220
874,11477,4947,1262
875,11002,4566,1284
876,10697,4301,1285
877,10208,3988,1275
878,8982,3438,1211
879,8997,3320,1216
880,10396,3679,1300
881,12025,4278,1346
882,12835,4638,1393
883,14473,5396,1503
884,15220,5885,1493
885,15203,5970,1420
886,11700,4480,1396
887,10529,4015,1281
888,9680,3707,1184
889,9011,3525,1076
890,8495,3331,1011
891,8219,3237,976
892,8138,3212,963
893,8221,3277,958
894,8628,3466,1000
895,10514,4442,1087
896,12773,5384,1211
897,13151,5277,1263
898,12490,4853,1246
899,11900,4658,1220
900,11587,4133,1260
901,10936,3932,1236
902,10550,3470,1138
903,11469,3680,1169
904,11870,3938,1259
905,12615,4458,1338
906,13407,4875,1396
907,14871,5609,1510
908,15433,6036,1504
909,15507,6175,1469
910,12143,4675,1450
911,11068,4239,1335
912,10277,3954,1220
913,9924,3977,1102
914,9446,3799,1048
915,9244,3769,1021
916,9233,3793,1016
917,9419,3904,1014
918,9880,4068,1071
919,11827,5069,1150
920,14041,6376,1217
921,13806,6211,1268
922,13009,5695,1280
923,12488,5318,1271
924,12074,5128,1242
925,11888,4924,1227
926,10992,4887,1178
927,12268,4968,1197
928,12846,4998,1268
929,13826,5361,1325
930,14827,5804,1373
931,16432,6551,1479
932,16980,6902,1469
933,16942,6983,1425
934,12647,4992,1437
935,11474,4510,1304
936,10602,4229,1176
937,9747,3841,1087
938,9225,3672,1025
939,8958,3594,1001
940,8816,3579,994
941,8934,3681,990
942,9342,3888,1043
943,11224,4836,1115
944,12760,5821,1199
945,12177,5449,1220
946,11416,4904,1240
947,10959,4557,1233
948,10592,4332,1221
949,9995,4027,1201
950,8741,3495,1136
951,8722,3385,1153
952,10193,3744,1243
953,12079,4424,1320
954,12858,4811,1368
955,14405,5555,1467
956,15174,6086,1459
957,15234,6236,1411
958,11887,4669,1414
959,10831,4243,1296
960,10002,3948,1176
961,9363,3784,1074
962,8872,3608,1030
963,8637,3523,998
964,8535,3530,984
965,8645,3646,982
966,9070,3853,1034
967,11087,4754,1104
968,12170,5712,1177
969,11761,5440,1208
970,11134,4943,1215
971,10685,4609,1204
972,10351,4358,1208
973,9802,4173,1190
974,8993,3778,1122
975,9846,3944,1149
976,10432,4192,1234
977,11874,4575,1271
978,12631,4937,1322
979,14068,5640,1413
980,14550,6029,1390
981,14501,6089,1331
982,11266,4508,1317
983,10356,4149,1234
984,9711,3938,1139
985,9421,3867,1033
986,8780,3603,973
987,8486,3474,938
988,8302,3375,902
989,8240,3317,892
990,8416,3368,919
991,8871,3535,958
992,9089,3722,1057
993,9320,3709,1129
994,9667,3790,1200
995,9910,3864,1250
996,10043,3992,1289
997,10024,4118,1308
998,9585,3743,1305
999,8982,3892,1281
1000,10095,4084,1300
1001,10658,4274,1310
1002,10949,4411,1372
1003,11853,4790,1482
1004,12136,4950,1491
1005,11959,4910,1437
1006,11722,4857,1377
1007,11516,4813,1266
1008,11035,4675,1170
1009,10555,4410,1077
1010,10118,4293,1024
1011,9982,4288,996
1012,10008,4326,974
1013,10080,4342,958
1014,10264,4446,980
1015,10086,4485,983
1016,8768,4288,983
1017,8305,4193,1043
1018,8646,4295,1149
1019,8943,4222,1211
1020,9124,4234,1277
1021,8913,4126,1300
1022,7828,3921,1192
1023,7866,3505,1210
1024,9361,3898,1303
1025,11198,4477,1404
1026,11655,4679,1498
1027,12850,5085,1634
1028,13523,5427,1630
1029,13440,5463,1579
1030,13210,5421,1502
1031,12698,5272,1378
1032,12031,5049,1259
1033,11019,4527,1183
1034,10514,4347,1138
1035,10294,4285,1109
1036,10203,4259,1105
1037,10419,4336,1107
1038,10840,4478,1170
1039,12837,5348,1231
1040,15244,6439,1284
1041,14593,6186,1298
1042,13877,5684,1306
1043,13736,5306,1309
1044,12788,5079,1297
1045,12051,4784,1285
1046,10639,4218,1222
1047,10632,4091,1244
1048,12017,4430,1338
1049,13965,5128,1405
1050,14769,5566,1439
1051,16371,6253,1523
1052,17186,6759,1516
1053,17169,6906,1459
1054,12839,4989,1478
1055,11623,4503,1358
1056,10854,4226,1222
1057,10094,4008,1119
1058,9536,3802,1064
1059,9264,3713,1024
1060,9164,3702,1028
1061,9292,3774,1017
1062,9694,3936,1073
1063,11868,4945,1138
1064,14657,6200,1204
1065,14178,6015,1253
1066,13311,5448,1276
1067,12385,5102,1266
1068,12313,4822,1266
1069,12112,4710,1209
1070,11776,4544,1213
1071,11240,4257,1246
1072,11542,4057,1270
1073,12864,4642,1331
1074,13621,5002,1362
1075,15088,5718,1465
1076,15846,6219,1476
1077,15815,6255,1417
1078,12064,4647,1411
1079,10903,4202,1286
1080,10069,3909,1162
1081,9280,3540,1064
1082,8733,3334,1009
1083,8447,3241,985
1084,8329,3207,971
1085,8396,3247,963
1086,8734,3418,1013
1087,10723,4408,1106
1088,13428,5384,1237
1089,13492,5015,1316
1090,12878,4582,1357
1091,12073,4355,1341
1092,11768,4268,1348
1093,11851,4248,1354
1094,11120,4130,1343
1095,11631,3691,1358
1096,11349,3768,1359
1097,12415,4333,1373
1098,13123,4680,1412
1099,14377,5250,1498
1100,14921,5690,1492
1101,14934,5768,1433
1102,11714,4446,1401
1103,10649,4040,1288
1104,9791,3738,1170
1105,9048,3652,1078
1106,8533,3445,1025
1107,8305,3375,986
1108,8217,3388,964
1109,8307,3494,969
1110,8706,3688,1014
1111,10348,4613,1102
1112,12546,5846,1183
1113,12253,5682,1210
1114,11530,5394,1233
1115,10995,5184,1256
1116,10896,4908,1267
1117,10481,4803,1263
1118,10325,4635,1239
1119,10672,4654,1245
1120,11122,4668,1304
1121,11956,4942,1332
1122,12866,5314,1382
1123,14122,5944,1473
1124,14652,6339,1477
1125,14685,6413,1423
1126,11539,4751,1401
1127,10479,4288,1282
1128,9645,3991,1154
1129,8875,3476,1052
1130,8301,3248,996
1131,7980,3124,961
1132,7859,3070,942
1133,7830,3055,945
1134,8166,3194,987
1135,10004,4048,1069
1136,12233,5001,1216
1137,12173,4802,1298
1138,11794,4128,1321
1139,10832,4166,1324
1140,9887,3943,1316
1141,9239,3944,1280
1142,8168,3267,1317
1143,8179,3107,1293
1144,9414,3454,1292
1145,11161,4049,1337
1146,11897,4356,1369
1147,12950,4801,1437
1148,13594,5177,1428
1149,13584,5234,1372
1150,10885,4128,1347
1151,10099,3830,1253
1152,9494,3636,1146
1153,9104,3602,1043
1154,8549,3394,980
1155,8296,3312,947
1156,8197,3296,946
1157,8207,3353,939
1158,8453,3514,960
1159,8373,3704,974
1160,7208,3345,972
1161,6968,3230,1034
1162,7398,3318,1184
1163,7754,3342,1238
1164,7835,3576,1262
1165,7673,3269,1206
1166,6797,3337,1109
1167,7874,3331,1242
1168,8950,3023,1198
1169,9325,3484,1262
1170,9574,3619,1314
1171,10297,3869,1441
1172,10716,4077,1456
1173,10527,4028,1401
1174,10263,3942,1347
1175,9976,3852,1264
1176,9491,3722,1142
1177,8988,3533,1064
1178,8497,3355,1007
1179,8253,3282,982
1180,8148,3250,967
1181,8163,3273,962
1182,8315,3335,977
1183,7864,3303,964
1184,6609,2953,949
1185,6300,2790,1013
1186,6722,2900,1109
1187,7071,2993,1153
1188,7243,2997,1168
1189,7116,2933,1168
1190,6039,2550,1099
1191,5949,2468,1098
1192,7203,2744,1176
1193,8826,3251,1270
1194,9323,3456,1339
1195,10328,3837,1470
1196,11001,4193,1504
1197,10896,4189,1443
1198,10660,4126,1368
1199,10302,4016,1265
1200,9815,3849,1160
1201,9143,3517,1093
1202,8698,3331,1081
1203,8480,3253,1048
1204,8440,3232,993
1205,8488,3278,1000
1206,8694,3399,1032
1207,8572,3576,1051
1208,7934,3536,1102
1209,7836,3480,1167
1210,8055,3491,1243
1211,8389,3510,1288
1212,8265,3481,1307
1213,8000,3387,1299
1214,6943,2960,1219
1215,6748,2889,1205
1216,8163,3208,1290
1217,9964,3760,1393
1218,10622,4021,1450
1219,11569,4388,1563
1220,12092,4689,1579
1221,11930,4676,1509
1222,11688,4596,1415
1223,11197,4430,1301
1224,10505,4195,1182
1225,9532,4116,1087
1226,9047,3940,1039
1227,8808,3896,1011
1228,8772,3916,998
1229,8912,4021,1007
1230,9339,4196,1054
1231,10958,5050,1080
1232,12381,5985,1099
1233,11885,5848,1171
1234,11423,5508,1226
1235,11187,5226,1231
1236,10880,4971,1238
1237,10569,4829,1213
1238,10516,4730,1194
1239,10929,4784,1263
1240,11717,4827,1324
1241,12668,5221,1348
1242,13475,5584,1399
1243,14945,6302,1497
1244,15754,6736,1492
1245,15746,6777,1424
1246,11931,4821,1391
1247,10777,4326,1277
1248,9961,4049,1151
1249,9095,3465,1062
1250,8537,3254,1001
1251,8221,3152,974
