,Time,Market,Location,Location Type,LMP,Energy,Congestion,Loss
0,2021-01-01 00:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,42.40946,37.61479,0.02888,4.76579
1,2021-01-01 00:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.19612,34.02469,0.0,4.17143
2,2021-01-01 00:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.39243,34.0574,0.14938,4.18565
3,2021-01-01 00:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.49474,32.58168,0.0,3.91306
4,2021-01-01 01:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.37271,32.97019,0.0,3.40252
5,2021-01-01 01:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.54245,30.49868,0.0,3.04377
6,2021-01-01 01:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.98004,30.02006,0.0,2.95998
7,2021-01-01 01:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.26194,29.42802,0.0,2.83392
8,2021-01-01 02:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,40.34599,35.7673,1.28095,3.29774
9,2021-01-01 02:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,37.16887,33.18773,0.99093,2.99021
10,2021-01-01 02:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.7868,30.75991,0.26465,2.76224
11,2021-01-01 02:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.7909,30.11655,0.0,2.67435
12,2021-01-01 03:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.31579,31.52815,0.0,1.78765
13,2021-01-01 03:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.48555,30.77449,0.0,1.71106
14,2021-01-01 03:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.47456,30.81663,0.0,1.65793
15,2021-01-01 03:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.45915,30.81663,0.0,1.64253
16,2021-01-01 04:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.19837,29.15463,0.0,2.04374
17,2021-01-01 04:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.14528,29.11862,0.0,2.02666
18,2021-01-01 04:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.63249,29.57136,0.0,2.06112
19,2021-01-01 04:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.27671,31.13465,0.0,2.14206
20,2021-01-01 05:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.61954,29.46051,0.61659,2.54244
21,2021-01-01 05:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.9637,29.67481,0.71015,2.57874
22,2021-01-01 05:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.28883,29.90505,0.76409,2.61968
23,2021-01-01 05:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,34.98678,31.0368,1.19702,2.75296
24,2021-01-01 06:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.975,31.32481,2.86855,2.78164
25,2021-01-01 06:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.26205,30.85451,2.70469,2.70286
26,2021-01-01 06:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,37.05679,31.34102,2.93582,2.77995
27,2021-01-01 06:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.99111,31.15913,2.93418,2.8978
28,2021-01-01 07:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,34.7568,29.78623,1.94429,3.02628
29,2021-01-01 07:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.44232,27.87394,1.689,2.87938
30,2021-01-01 07:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.93307,25.92965,1.22636,2.77707
31,2021-01-01 07:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,22.23553,20.04104,0.0,2.19449
32,2021-01-01 08:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.41994,29.66969,0.0,3.75025
33,2021-01-01 08:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,23.40575,20.8366,0.0,2.56915
34,2021-01-01 08:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.72452,17.64426,0.0,2.08026
35,2021-01-01 08:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.95949,16.0625,0.0,1.89698
36,2021-01-01 09:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,22.26309,19.22879,0.0,3.0343
37,2021-01-01 09:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.9185,19.00339,0.0,2.91512
38,2021-01-01 09:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.65212,18.86895,0.0,2.78317
39,2021-01-01 09:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.09886,18.48183,0.0,2.61703
40,2021-01-01 10:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,18.58452,15.8651,0.47768,2.24174
41,2021-01-01 10:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,18.50421,15.82873,0.47528,2.20019
42,2021-01-01 10:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,16.54986,14.21775,0.42551,1.9066
43,2021-01-01 10:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,16.00543,13.81638,0.41364,1.7754
44,2021-01-01 11:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,18.35663,15.85599,0.53766,1.96297
45,2021-01-01 11:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.57434,15.22946,0.52497,1.81992
46,2021-01-01 11:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.55998,15.06203,0.74774,1.75021
47,2021-01-01 11:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.2304,14.81731,0.74023,1.67287
48,2021-01-01 12:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,15.43894,13.40057,0.4035,1.63487
49,2021-01-01 12:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,15.84964,13.75697,0.41431,1.67835
50,2021-01-01 12:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,15.87065,13.79597,0.39986,1.67483
51,2021-01-01 12:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,15.86809,13.80048,0.40051,1.6671
52,2021-01-01 13:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.47795,16.52977,0.79435,2.15383
53,2021-01-01 13:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.23616,16.30755,0.78906,2.13955
54,2021-01-01 13:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.47922,16.81097,0.58369,2.08456
55,2021-01-01 13:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.89544,17.13986,0.59253,2.16305
56,2021-01-01 14:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.78397,19.21157,0.6109,1.9615
57,2021-01-01 14:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,23.08397,20.28773,0.6356,2.16064
58,2021-01-01 14:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.38396,23.11013,0.69474,2.57909
59,2021-01-01 14:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.27852,29.0552,0.90521,3.3181
60,2021-01-01 15:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,30.89844,25.88247,0.4736,4.54237
61,2021-01-01 15:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.40046,30.78783,0.0,5.61262
62,2021-01-01 15:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,54.93819,46.16655,0.0,8.77164
63,2021-01-01 15:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,96.38376,80.1474,0.7599,15.47646
64,2021-01-01 16:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,35.32607,30.48241,0.0,4.84366
65,2021-01-01 16:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,37.55089,32.16606,0.08708,5.29775
66,2021-01-01 16:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,70.22727,57.0432,3.4639,9.72016
67,2021-01-01 16:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,89.27264,72.02876,4.06981,13.17406
68,2021-01-01 17:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,56.95556,44.94048,5.82678,6.1883
69,2021-01-01 17:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,67.02445,51.95223,7.61188,7.46034
70,2021-01-01 17:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,76.48239,59.68335,8.0614,8.73764
71,2021-01-01 17:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,85.69786,66.68301,9.27913,9.73572
72,2021-01-01 18:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,80.50939,66.13133,9.04126,5.3368
73,2021-01-01 18:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,70.03277,58.01117,7.22408,4.79752
74,2021-01-01 18:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,69.80017,58.14523,6.99751,4.65743
75,2021-01-01 18:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,66.28808,55.2355,6.65584,4.39675
76,2021-01-01 19:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,70.20051,61.98684,8.20747,0.0062
77,2021-01-01 19:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,61.91913,55.83024,6.56345,-0.47456
78,2021-01-01 19:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,57.73066,54.27775,6.25364,-2.80073
79,2021-01-01 19:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,54.72672,51.47914,5.91421,-2.66662
80,2021-01-01 20:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,59.98928,54.90934,6.91941,-1.83946
81,2021-01-01 20:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,57.10658,52.65407,6.35332,-1.90081
82,2021-01-01 20:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,56.11199,51.94183,6.16993,-1.99976
83,2021-01-01 20:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,47.49707,44.93814,4.41937,-1.86044
84,2021-01-01 21:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,75.1156,62.44475,8.67439,3.99646
85,2021-01-01 21:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,72.73956,60.7367,8.3951,3.60776
86,2021-01-01 21:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,74.18867,56.78032,7.42069,9.98766
87,2021-01-01 21:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,76.05929,58.00956,8.04889,10.00085
88,2021-01-01 22:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,66.71721,55.75058,1.32736,9.63928
89,2021-01-01 22:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,53.37963,45.83516,0.0,7.54447
90,2021-01-01 22:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,46.2244,39.85206,0.0,6.37234
91,2021-01-01 22:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.21761,33.09171,0.0,5.12591
92,2021-01-01 23:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,44.05257,37.96653,0.0,6.08604
93,2021-01-01 23:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.15399,32.99377,0.0,5.16023
94,2021-01-01 23:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.20086,33.08293,0.0,5.11793
95,2021-01-01 23:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,35.06779,30.45665,0.0,4.61114
96,2021-01-02 00:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,34.79732,30.08588,0.0,4.71145
97,2021-01-02 00:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,34.11823,29.58057,0.0,4.53766
98,2021-01-02 00:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.29684,28.92108,0.0,4.37576
99,2021-01-02 00:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.12284,27.94262,0.0,4.18022
100,2021-01-02 01:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.0513,28.23655,0.0,3.81476
101,2021-01-02 01:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.93182,28.17845,0.0,3.75337
102,2021-01-02 01:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.5764,27.88942,0.0,3.68698
103,2021-01-02 01:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.40019,27.75339,0.0,3.6468
104,2021-01-02 02:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.49782,28.51687,0.0,3.98095
105,2021-01-02 02:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.80313,27.99325,0.0,3.80988
106,2021-01-02 02:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.67859,27.90082,0.0,3.77777
107,2021-01-02 02:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.48387,27.73176,0.0,3.75211
108,2021-01-02 03:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.92977,28.18659,0.0,3.74318
109,2021-01-02 03:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.03027,28.29029,0.0,3.73998
110,2021-01-02 03:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.88613,28.17543,0.0,3.7107
111,2021-01-02 03:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.70901,28.01892,0.0,3.69009
112,2021-01-02 04:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,31.78085,28.03781,0.0,3.74305
113,2021-01-02 04:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.05046,28.26568,0.0,3.78477
114,2021-01-02 04:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.62686,28.72588,0.0,3.90097
115,2021-01-02 04:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,32.92562,28.99148,0.0,3.93414
116,2021-01-02 05:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.67554,30.72131,1.15556,4.79867
117,2021-01-02 05:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,36.42469,29.54201,2.153,4.72968
118,2021-01-02 05:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,39.70363,31.47607,3.10641,5.12116
119,2021-01-02 05:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,44.38377,34.75474,3.8806,5.74843
120,2021-01-02 06:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,41.26445,33.80337,1.67056,5.79052
121,2021-01-02 06:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,48.16314,38.31779,3.18955,6.6558
122,2021-01-02 06:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,51.52457,40.55672,3.76498,7.20287
123,2021-01-02 06:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,56.282,43.47227,4.81519,7.99455
124,2021-01-02 07:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,49.86205,38.40087,3.63892,7.82226
125,2021-01-02 07:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,38.98913,31.0403,1.49865,6.45018
126,2021-01-02 07:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,37.79564,29.38482,2.18711,6.22371
127,2021-01-02 07:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,34.06248,26.63738,1.65544,5.76966
128,2021-01-02 08:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,37.70136,31.14013,0.0,6.56123
129,2021-01-02 08:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.56646,24.39678,0.0,5.16968
130,2021-01-02 08:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,23.8207,19.73873,0.0,4.08197
131,2021-01-02 08:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.74064,18.05701,0.0,3.68363
132,2021-01-02 09:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,24.1834,20.06089,0.0,4.12251
133,2021-01-02 09:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.14735,20.85533,0.0,4.29203
134,2021-01-02 09:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,24.12571,20.08133,0.0,4.04438
135,2021-01-02 09:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,22.80367,19.02684,0.0,3.77683
136,2021-01-02 10:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.50434,17.08728,0.0,4.41706
137,2021-01-02 10:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,21.33724,16.97068,0.0,4.36656
138,2021-01-02 10:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,20.4148,16.30575,0.0,4.10905
139,2021-01-02 10:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,20.03647,16.0433,0.0,3.99318
140,2021-01-02 11:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.37416,16.13304,0.0,3.24113
141,2021-01-02 11:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.44558,16.22493,0.0,3.22065
142,2021-01-02 11:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.30778,16.1261,0.0,3.18168
143,2021-01-02 11:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.14262,16.00152,0.0,3.1411
144,2021-01-02 12:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.0035,15.48273,0.0,3.52077
145,2021-01-02 12:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,18.98992,15.48428,0.0,3.50564
146,2021-01-02 12:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.51632,14.28388,0.0,3.23244
147,2021-01-02 12:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,15.95284,13.01529,0.0,2.93755
148,2021-01-02 13:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,6.8166,5.47694,0.0,1.33966
149,2021-01-02 13:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,12.41304,9.96471,0.0,2.44833
150,2021-01-02 13:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,12.4149,9.95182,0.0,2.46308
151,2021-01-02 13:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,17.13332,13.71105,0.0,3.42228
152,2021-01-02 14:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,16.83823,13.69519,0.0,3.14305
153,2021-01-02 14:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,19.27469,15.64885,0.0,3.62584
154,2021-01-02 14:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,20.04173,16.26632,0.0,3.77541
155,2021-01-02 14:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.23979,20.40239,0.0,4.83741
156,2021-01-02 15:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,24.6712,20.42149,0.0,4.24971
157,2021-01-02 15:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.53513,21.39337,0.0,4.14176
158,2021-01-02 15:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,42.22018,35.09866,0.0,7.12152
159,2021-01-02 15:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,72.41282,59.6973,0.0,12.71552
160,2021-01-02 16:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,33.48765,28.45895,0.0,5.0287
161,2021-01-02 16:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,35.24494,29.78278,0.0,5.46216
162,2021-01-02 16:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,41.80603,35.04278,0.0,6.76326
163,2021-01-02 16:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,75.30234,62.46047,0.0,12.84187
164,2021-01-02 17:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,59.58146,45.19956,6.0471,8.3348
165,2021-01-02 17:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,72.14052,53.86743,7.69353,10.57956
166,2021-01-02 17:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,93.78618,69.02013,11.11388,13.65218
167,2021-01-02 17:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,98.8289,72.55786,11.92635,14.34469
168,2021-01-02 18:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,89.72433,76.72237,12.66438,0.33758
169,2021-01-02 18:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,70.85297,61.33534,9.24162,0.27601
170,2021-01-02 18:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,56.39171,49.57945,6.70814,0.10412
171,2021-01-02 18:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,59.39659,52.06947,7.35836,-0.03124
172,2021-01-02 19:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,78.73173,65.86086,10.7765,2.09438
173,2021-01-02 19:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,73.09728,62.44926,8.7683,1.87972
174,2021-01-02 19:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,59.77437,50.97167,7.3806,1.42211
175,2021-01-02 19:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,43.06548,37.81901,4.33882,0.90766
176,2021-01-02 20:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,73.96039,55.62403,8.33516,10.0012
177,2021-01-02 20:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,78.41102,59.93417,8.09625,10.3806
178,2021-01-02 20:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,46.61488,36.4958,3.96953,6.14954
179,2021-01-02 20:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,45.67977,33.46157,3.18692,9.03128
180,2021-01-02 21:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,63.51619,51.47645,7.36568,4.67406
181,2021-01-02 21:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,48.15914,39.96622,4.71986,3.47306
182,2021-01-02 21:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,41.85217,35.27119,3.67815,2.90282
183,2021-01-02 21:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,35.30037,30.45299,2.46291,2.38447
184,2021-01-02 22:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,39.86315,37.59256,0.0,2.27059
185,2021-01-02 22:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,35.95317,32.78288,1.26233,1.90796
186,2021-01-02 22:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,30.9482,28.51867,0.88667,1.54286
187,2021-01-02 22:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.55929,27.41477,0.75733,1.38719
188,2021-01-02 23:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.48395,28.22781,0.0,1.25614
189,2021-01-02 23:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,28.33304,27.21452,0.0,1.11852
190,2021-01-02 23:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,27.7812,26.73326,0.0,1.04794
191,2021-01-02 23:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.52791,25.5814,0.0,0.94651
192,2021-01-03 00:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.52664,27.6208,0.0,1.90584
193,2021-01-03 00:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,27.0718,25.41476,0.0,1.65704
194,2021-01-03 00:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.81672,24.32557,0.0,1.49116
195,2021-01-03 00:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,23.75294,22.46991,0.0,1.28303
196,2021-01-03 01:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,29.27275,27.84963,0.0,1.42312
197,2021-01-03 01:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,28.57232,27.15225,0.0,1.42006
198,2021-01-03 01:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,27.81116,26.49692,0.0,1.31425
199,2021-01-03 01:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.87268,25.65901,0.0,1.21367
200,2021-01-03 02:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,30.448,29.29101,0.0,1.15699
201,2021-01-03 02:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,28.33905,27.28057,0.0,1.05849
202,2021-01-03 02:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,27.90086,26.90276,0.0,0.99809
203,2021-01-03 02:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,27.64881,26.70092,0.0,0.94788
204,2021-01-03 03:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.46372,25.68046,0.0,0.78325
205,2021-01-03 03:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.03982,25.2912,0.0,0.74862
206,2021-01-03 03:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.94086,25.21713,0.0,0.72373
207,2021-01-03 03:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.86835,25.16376,0.0,0.70459
208,2021-01-03 04:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.87068,25.15869,0.0,0.71199
209,2021-01-03 04:15:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.86044,25.15362,0.0,0.70682
210,2021-01-03 04:30:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,25.96396,25.22732,0.0,0.73664
211,2021-01-03 04:45:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.03928,25.2784,0.0,0.76088
212,2021-01-03 05:00:00-08:00,REAL_TIME_HOURLY,EUREKAA_6_N001,,26.10214,25.15869,0.0,0.94345
